t,freq_hz,shoulder_pan_cmd,shoulder_pan_pos,shoulder_lift_cmd,shoulder_lift_pos,elbow_flex_cmd,elbow_flex_pos,wrist_flex_cmd,wrist_flex_pos,wrist_roll_cmd,wrist_roll_pos
18.32,1.8404,0.0,0.17582417582417584,-20.0,-19.428571428571427,10.171131167326669,21.45054945054945,90.0,89.45054945054945,0.0,-0.21978021978021978
18.34,1.8423,0.0,0.17582417582417584,-20.0,-19.428571428571427,11.084484276964574,19.164835164835164,90.0,89.45054945054945,0.0,-0.3076923076923077
18.36,1.8442,0.0,0.17582417582417584,-20.0,-19.428571428571427,12.741643508245653,17.318681318681318,90.0,89.45054945054945,0.0,-0.3076923076923077
18.38,1.8461,0.0,0.17582417582417584,-20.0,-19.428571428571427,15.056237367922412,15.824175824175825,90.0,89.45054945054945,0.0,-0.3076923076923077
18.4,1.8479999999999999,0.0,0.17582417582417584,-20.0,-19.428571428571427,17.906201756076634,15.12087912087912,90.0,89.45054945054945,0.0,-0.3076923076923077
18.42,1.8499000000000003,0.0,0.08791208791208792,-20.0,-19.516483516483518,21.14008353974491,15.032967032967033,90.0,89.45054945054945,0.0,-0.3076923076923077
18.44,1.8518000000000003,0.0,0.08791208791208792,-20.0,-19.516483516483518,24.584985745552423,15.648351648351648,90.0,89.45054945054945,0.0,-0.3076923076923077
18.46,1.8537000000000001,0.0,0.08791208791208792,-20.0,-19.516483516483518,28.055743785140685,16.703296703296704,90.0,89.45054945054945,0.0,-0.3076923076923077
18.48,1.8556000000000001,0.0,0.08791208791208792,-20.0,-19.516483516483518,31.364849968086666,18.285714285714285,90.0,89.45054945054945,0.0,-0.3076923076923077
18.5,1.8575000000000002,0.0,0.08791208791208792,-20.0,-19.516483516483518,34.3325965024331,20.13186813186813,90.0,89.45054945054945,0.0,-0.3076923076923077
18.52,1.8594000000000002,0.0,0.08791208791208792,-20.0,-19.516483516483518,36.79688823474743,22.24175824175824,90.0,89.45054945054945,0.0,-0.3076923076923077
18.54,1.8613,0.0,0.17582417582417584,-20.0,-19.516483516483518,38.622187064857826,24.703296703296704,90.0,89.45054945054945,0.0,-0.3076923076923077
18.56,1.8632,0.0,0.17582417582417584,-20.0,-19.516483516483518,39.70709021792366,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
